source,siteid,Ecoregion
DEQ BURP,1996SIDFY026,NorthernRockies
DEQ BURP,1996SIDFY027,NorthernRockies
DEQ BURP,1996SIDFY028,NorthernRockies
DEQ BURP,1996SIDFY029,NorthernRockies
DEQ BURP,1996SIDFY030,NorthernRockies
DEQ BURP,1996SIDFY031,NorthernRockies
DEQ BURP,1996SIDFY032,NorthernRockies
DEQ BURP,1996SIDFY033,NorthernRockies
DEQ BURP,1996SIDFY034,NorthernRockies
DEQ BURP,1996SIDFY035,NorthernRockies
DEQ BURP,1996SIDFY036,NorthernRockies
DEQ BURP,1996SIDFY037,NorthernRockies
DEQ BURP,1996SIDFY038,NorthernRockies
DEQ BURP,1996SIDFY039,NorthernRockies
DEQ BURP,1996SIDFY040,NorthernRockies
DEQ BURP,1996SIDFY041,NorthernRockies
DEQ BURP,1996SIDFY042,NorthernRockies
DEQ BURP,1996SIDFY043,NorthernRockies
DEQ BURP,1996SIDFY044,NorthernRockies
DEQ BURP,1996SIDFY045,NorthernRockies
DEQ BURP,1996SIDFY046,NorthernRockies
DEQ BURP,1996SIDFY047,NorthernRockies
DEQ BURP,1996SIDFY048,NorthernRockies
DEQ BURP,1996SIDFY049,NorthernRockies
DEQ BURP,1996SIDFY050,NorthernRockies
DEQ BURP,1996SIDFY051,NorthernRockies
DEQ BURP,1996SIDFY052,NorthernRockies
DEQ BURP,1996SIDFY053,NorthernRockies
DEQ BURP,1996SIDFY054,NorthernRockies
DEQ BURP,1996SIDFY055,NorthernRockies
DEQ BURP,1996SIDFY056,NorthernRockies
DEQ BURP,1996SIDFY057,NorthernRockies
DEQ BURP,1996SIDFY058,NorthernRockies
DEQ BURP,1996SIDFY059,NorthernRockies
DEQ BURP,1996SIDFY060,NorthernRockies
DEQ BURP,1996SIDFY061,NorthernRockies
DEQ BURP,1996SIDFY062,NorthernRockies
DEQ BURP,1996SIDFY063,NorthernRockies
DEQ BURP,1996SIDFY064,NorthernRockies
DEQ BURP,1996SIDFY065,NorthernRockies
DEQ BURP,1996SIDFY066,NorthernRockies
DEQ BURP,1996SIDFY067,NorthernRockies
DEQ BURP,1996SIDFY068,NorthernRockies
DEQ BURP,1996SIDFY069,NorthernRockies
DEQ BURP,1996SIDFY070,NorthernRockies
DEQ BURP,1996SIDFY071,NorthernRockies
DEQ BURP,1996SIDFY072,NorthernRockies
DEQ BURP,1996SIDFY073,NorthernRockies
DEQ BURP,1996SIDFY074,NorthernRockies
DEQ BURP,1996SIDFY075,NorthernRockies
DEQ BURP,1996SIDFY076,NorthernRockies
DEQ BURP,1996SIDFY077,NorthernRockies
DEQ BURP,1996SIDFY078,NorthernRockies
DEQ BURP,1996SIDFY079,NorthernRockies
DEQ BURP,1996SIDFY080,NorthernRockies
DEQ BURP,1996SIDFY081,NorthernRockies
DEQ BURP,1996SIDFY082,NorthernRockies
DEQ BURP,1996SIDFY083,NorthernRockies
DEQ BURP,1996SIDFY084,NorthernRockies
DEQ BURP,1996SIDFY085,NorthernRockies
DEQ BURP,1996SIDFY086,NorthernRockies
DEQ BURP,1996SIDFY087,NorthernRockies
DEQ BURP,1996SIDFY088,NorthernRockies
DEQ BURP,1996SIDFY089,NorthernRockies
DEQ BURP,1996SIDFY090,NorthernRockies
DEQ BURP,1996SIDFY091,NorthernRockies
DEQ BURP,1996SIDFY092,NorthernRockies
DEQ BURP,1996SIDFY093,NorthernRockies
DEQ BURP,1996SIDFY094,NorthernRockies
DEQ BURP,1996SIDFY095,NorthernRockies
DEQ BURP,1996SIDFY096,NorthernRockies
DEQ BURP,1996SIDFY097,NorthernRockies
DEQ BURP,1996SIDFY098,NorthernRockies
DEQ BURP,1996SIDFY099,NorthernRockies
DEQ BURP,1996SIDFY100,NorthernRockies
DEQ BURP,1996SIDFY101,NorthernRockies
DEQ BURP,1996SIDFY102,NorthernRockies
DEQ BURP,1996SIDFY103,NorthernRockies
DEQ BURP,1996SIDFY104,NorthernRockies
DEQ BURP,1996SIDFY105,NorthernRockies
DEQ BURP,1996SIDFY106,NorthernRockies
DEQ BURP,1996SIDFY107,NorthernRockies
DEQ BURP,1996SIDFY108,NorthernRockies
DEQ BURP,1996SIDFY109,NorthernRockies
DEQ BURP,1996SIDFY110,NorthernRockies
DEQ BURP,1996SIDFY111,NorthernRockies
DEQ BURP,1996SIDFY112,NorthernRockies
DEQ BURP,1996SIDFY113,NorthernRockies
DEQ BURP,1996SIDFY114,NorthernRockies
DEQ BURP,1996SIDFY115,NorthernRockies
DEQ BURP,1996SIDFY116,NorthernRockies
DEQ BURP,1996SIDFY117,NorthernRockies
DEQ BURP,1996SIDFY118,NorthernRockies
DEQ BURP,1996SIDFY119,NorthernRockies
DEQ BURP,1996SIDFY120,NorthernRockies
DEQ BURP,1996SIDFY121,NorthernRockies
DEQ BURP,1996SIDFY122,NorthernRockies
DEQ BURP,1996SIDFY123,NorthernRockies
DEQ BURP,1996SIDFY124,NorthernRockies
DEQ BURP,1996SIDFY125,NorthernRockies
DEQ BURP,1996SIDFY126,NorthernRockies
DEQ BURP,1996SIDFY127,NorthernRockies
DEQ BURP,1996SIDFY128,NorthernRockies
DEQ BURP,1996SIDFY129,NorthernRockies
DEQ BURP,1996SIDFY130,NorthernRockies
DEQ BURP,1996SIDFY131,NorthernRockies
DEQ BURP,1996SIDFY132,NorthernRockies
DEQ BURP,1996SIDFY133,NorthernRockies
DEQ BURP,1996SIDFY134,NorthernRockies
DEQ BURP,1996SIDFY135,NorthernRockies
DEQ BURP,1996SIDFY136,NorthernRockies
DEQ BURP,1996SIDFY137,NorthernRockies
DEQ BURP,1996SIDFY138,NorthernRockies
DEQ BURP,1996SIDFY139,NorthernRockies
DEQ BURP,1996SIDFY140,NorthernRockies
DEQ BURP,1996SIDFY141,NorthernRockies
DEQ BURP,1996SIDFY142,NorthernRockies
DEQ BURP,1996SIDFY143,NorthernRockies
DEQ BURP,1996SIDFY144,NorthernRockies
DEQ BURP,1996SIDFY145,NorthernRockies
DEQ BURP,1996SIDFY146,NorthernRockies
DEQ BURP,1996SIDFY147,NorthernRockies
DEQ BURP,1996SIDFY148,NorthernRockies
DEQ BURP,1996SIDFY149,NorthernRockies
DEQ BURP,1996SIDFY150,NorthernRockies
DEQ BURP,1996SIDFY151,NorthernRockies
DEQ BURP,1996SIDFY152,NorthernRockies
DEQ BURP,1996SIDFY153,NorthernRockies
DEQ BURP,1996SIDFY154,NorthernRockies
DEQ BURP,1996SIDFY155,NorthernRockies
DEQ BURP,1996SIDFY156,NorthernRockies
DEQ BURP,1996SIDFY157,NorthernRockies
DEQ BURP,1996SIDFY158,NorthernRockies
DEQ BURP,1996SIDFY159,NorthernRockies
DEQ BURP,1996SIDFY160,NorthernRockies
DEQ BURP,1996SIDFY161,NorthernRockies
DEQ BURP,1996SIDFY162,NorthernRockies
DEQ BURP,1996SIDFY163,NorthernRockies
DEQ BURP,1996SIDFY164,NorthernRockies
DEQ BURP,1996SIDFY165,NorthernRockies
DEQ BURP,1996SIDFY166,NorthernRockies
DEQ BURP,1996SIDFY167,NorthernRockies
DEQ BURP,1996SIDFY168,NorthernRockies
DEQ BURP,1996SIDFY169,NorthernRockies
DEQ BURP,1996SIDFY170,NorthernRockies
DEQ BURP,1996SIDFZ001,NorthernRockies
DEQ BURP,1996SIDFZ002,NorthernXericBasin
DEQ BURP,1996SIDFZ003,NorthernXericBasin
DEQ BURP,1996SIDFZ004,NorthernRockies
DEQ BURP,1996SIDFZ005,NorthernRockies
DEQ BURP,1996SIDFZ006,NorthernRockies
DEQ BURP,1996SIDFZ007,NorthernRockies
DEQ BURP,1996SIDFZ008,NorthernRockies
DEQ BURP,1996SIDFZ009,NorthernRockies
DEQ BURP,1996SIDFZ010,NorthernXericBasin
DEQ BURP,1996SIDFZ011,NorthernRockies
DEQ BURP,1996SIDFZ012,NorthernRockies
DEQ BURP,1996SIDFZ013,NorthernRockies
DEQ BURP,1996SIDFZ014,NorthernRockies
DEQ BURP,1996SIDFZ015,NorthernRockies
DEQ BURP,1996SIDFZ016,NorthernRockies
DEQ BURP,1996SIDFZ017,NorthernRockies
DEQ BURP,1996SIDFZ018,NorthernRockies
DEQ BURP,1996SIDFZ019,NorthernRockies
DEQ BURP,1996SIDFZ020,NorthernRockies
DEQ BURP,1996SIDFZ021,NorthernRockies
DEQ BURP,1996SIDFZ022,NorthernRockies
DEQ BURP,1996SIDFZ023,NorthernRockies
DEQ BURP,1996SIDFZ024,NorthernRockies
DEQ BURP,1996SIDFZ025,NorthernRockies
DEQ BURP,1996SIDFZ026,NorthernRockies
DEQ BURP,1996SIDFZ027,NorthernRockies
DEQ BURP,1996SIDFZ028,NorthernRockies
DEQ BURP,1996SIDFZ029,NorthernRockies
DEQ BURP,1996SIDFZ030,NorthernRockies
DEQ BURP,1996SIDFZ031,NorthernRockies
DEQ BURP,1996SIDFZ032,NorthernRockies
DEQ BURP,1996SIDFZ033,NorthernRockies
DEQ BURP,1996SIDFZ034,NorthernRockies
DEQ BURP,1996SIDFZ035,NorthernRockies
DEQ BURP,1996SIDFZ036,NorthernRockies
DEQ BURP,1996SIDFZ037,NorthernXericBasin
DEQ BURP,1996SIDFZ038,NorthernXericBasin
DEQ BURP,1996SIDFZ039,NorthernXericBasin
DEQ BURP,1996SIDFZ040,NorthernXericBasin
DEQ BURP,1996SIDFZ041,NorthernXericBasin
DEQ BURP,1996SIDFZ042,NorthernRockies
DEQ BURP,1996SIDFZ043,NorthernRockies
DEQ BURP,1996SIDFZ044,NorthernRockies
DEQ BURP,1996SIDFZ045,NorthernRockies
DEQ BURP,1996SIDFZ046,NorthernRockies
DEQ BURP,1996SIDFZ047,NorthernRockies
DEQ BURP,1996SIDFZ048,NorthernRockies
DEQ BURP,1996SIDFZ049,NorthernRockies
DEQ BURP,1996SIDFZ050,NorthernRockies
DEQ BURP,1996SIDFZ051,NorthernRockies
DEQ BURP,1996SIDFZ052,NorthernRockies
DEQ BURP,1996SIDFZ053,NorthernRockies
DEQ BURP,1996SIDFZ054,NorthernRockies
DEQ BURP,1996SIDFZ055,NorthernRockies
DEQ BURP,1996SIDFZ056,NorthernRockies
DEQ BURP,1996SIDFZ057,NorthernRockies
DEQ BURP,1996SIDFZ058,NorthernRockies
DEQ BURP,1996SIDFZ059,NorthernRockies
DEQ BURP,1996SIDFZ060,NorthernRockies
DEQ BURP,1996SIDFZ061,NorthernRockies
DEQ BURP,1996SIDFZ062,NorthernRockies
DEQ BURP,1996SIDFZ063,NorthernRockies
DEQ BURP,1996SIDFZ064,NorthernRockies
DEQ BURP,1996SIDFZ065,NorthernRockies
DEQ BURP,1996SIDFZ066,NorthernRockies
DEQ BURP,1996SIDFZ067,NorthernRockies
DEQ BURP,1996SIDFZ068,NorthernRockies
DEQ BURP,1996SIDFZ069,NorthernRockies
DEQ BURP,1996SIDFZ070,NorthernRockies
DEQ BURP,1996SIDFZ071,NorthernRockies
DEQ BURP,1996SIDFZ072,NorthernRockies
DEQ BURP,1996SIDFZ073,NorthernRockies
DEQ BURP,1996SIDFZ074,NorthernRockies
DEQ BURP,1996SIDFZ075,NorthernRockies
DEQ BURP,1996SIDFZ076,NorthernRockies
DEQ BURP,1996SIDFZ077,NorthernRockies
DEQ BURP,1996SIDFZ078,NorthernRockies
DEQ BURP,1996SIDFZ079,NorthernRockies
DEQ BURP,1996SIDFZ080,NorthernRockies
DEQ BURP,1996SIDFZ081,NorthernRockies
DEQ BURP,1996SIDFZ082,NorthernRockies
DEQ BURP,1996SIDFZ083,NorthernRockies
DEQ BURP,1996SIDFZ084,NorthernRockies
DEQ BURP,1996SIDFZ085,NorthernRockies
DEQ BURP,1996SIDFZ086,NorthernRockies
DEQ BURP,1996SIDFZ087,NorthernRockies
DEQ BURP,1996SIDFZ088,NorthernRockies
DEQ BURP,1996SIDFZ089,NorthernRockies
DEQ BURP,1996SIDFZ090,NorthernRockies
DEQ BURP,1996SIDFZ091,NorthernRockies
DEQ BURP,1996SIDFZ092,NorthernRockies
DEQ BURP,1996SIDFZ093,NorthernRockies
DEQ BURP,1996SIDFZ094,NorthernRockies
DEQ BURP,1996SIDFZ095,NorthernRockies
DEQ BURP,1996SIDFZ096,NorthernRockies
DEQ BURP,1996SIDFZ097,NorthernRockies
DEQ BURP,1996SIDFZ098,NorthernRockies
DEQ BURP,1996SIDFZ099,NorthernRockies
DEQ BURP,1996SIDFZ100,NorthernRockies
DEQ BURP,1996SIDFZ101,NorthernRockies
DEQ BURP,1996SIDFZ102,NorthernRockies
DEQ BURP,1996SIDFZ103,NorthernRockies
DEQ BURP,1996SIDFZ104,NorthernRockies
DEQ BURP,1996SIDFZ105,NorthernRockies
DEQ BURP,1996SIDFZ106,NorthernRockies
DEQ BURP,1996SIDFZ107,NorthernRockies
DEQ BURP,1996SIDFZ108,NorthernRockies
DEQ BURP,1996SIDFZ109,NorthernRockies
DEQ BURP,1996SIDFZ110,NorthernRockies
DEQ BURP,1996SIDFZ111,NorthernRockies
DEQ BURP,1996SIDFZ112,NorthernRockies
DEQ BURP,1996SIDFZ113,NorthernRockies
DEQ BURP,1996SIDFZ114,NorthernRockies
DEQ BURP,1996SIDFZ115,NorthernRockies
DEQ BURP,1996SIDFZ116,NorthernRockies
DEQ BURP,1996SIDFZ117,NorthernRockies
DEQ BURP,1996SIDFZ118,NorthernRockies
DEQ BURP,1996SIDFZ119,NorthernRockies
DEQ BURP,1996SIDFZ120,NorthernRockies
DEQ BURP,1996SIDFZ121,NorthernRockies
DEQ BURP,1996SIDFZ122,NorthernRockies
DEQ BURP,1996SIDFZ123,NorthernRockies
DEQ BURP,1996SIDFZ124,NorthernRockies
DEQ BURP,1996SIDFZ125,NorthernRockies
DEQ BURP,1996SIDFZ126,NorthernRockies
DEQ BURP,1996SIDFZ127,NorthernRockies
DEQ BURP,1996SIDFZ128,NorthernRockies
DEQ BURP,1996SIDFZ129,NorthernRockies
DEQ BURP,1996SIDFZ130,NorthernXericBasin
DEQ BURP,1996SIDFZ131,NorthernXericBasin
DEQ BURP,1996SLEWA001,NorthernRockies
DEQ BURP,1996SLEWA002,NorthernRockies
DEQ BURP,1996SLEWA003,NorthernRockies
DEQ BURP,1996SLEWA004,NorthernRockies
DEQ BURP,1996SLEWA005,NorthernRockies
DEQ BURP,1996SLEWA006,NorthernRockies
DEQ BURP,1996SLEWA007,NorthernRockies
DEQ BURP,1996SLEWA008,NorthernRockies
DEQ BURP,1996SLEWA009,NorthernRockies
DEQ BURP,1996SLEWA010,NorthernRockies
DEQ BURP,1996SLEWA011,NorthernRockies
DEQ BURP,1996SLEWA012,NorthernRockies
DEQ BURP,1996SLEWA013,NorthernRockies
DEQ BURP,1996SLEWA014,NorthernRockies
DEQ BURP,1996SLEWA015,NorthernRockies
DEQ BURP,1996SLEWA016,NorthernRockies
DEQ BURP,1996SLEWA017,NorthernRockies
DEQ BURP,1996SLEWA018,NorthernRockies
DEQ BURP,1996SLEWA019,NorthernRockies
DEQ BURP,1996SLEWA020,NorthernRockies
DEQ BURP,1996SLEWA021,NorthernRockies
DEQ BURP,1996SLEWA022,NorthernRockies
DEQ BURP,1996SLEWA023,NorthernXericBasin
DEQ BURP,1996SLEWA024,NorthernRockies
DEQ BURP,1996SLEWA025,NorthernRockies
DEQ BURP,1996SLEWA026,NorthernRockies
DEQ BURP,1996SLEWA027,NorthernRockies
DEQ BURP,1996SLEWA028,NorthernRockies
DEQ BURP,1996SLEWA029,NorthernRockies
DEQ BURP,1996SLEWA030,NorthernRockies
DEQ BURP,1996SLEWA031,NorthernRockies
DEQ BURP,1996SLEWA032,NorthernRockies
DEQ BURP,1996SLEWA033,NorthernRockies
DEQ BURP,1996SLEWA034,NorthernRockies
DEQ BURP,1996SLEWA035,NorthernRockies
DEQ BURP,1996SLEWA036,NorthernRockies
DEQ BURP,1996SLEWA037,NorthernXericBasin
DEQ BURP,1996SLEWA038,NorthernXericBasin
DEQ BURP,1996SLEWB001,NorthernRockies
DEQ BURP,1996SLEWB002,NorthernRockies
DEQ BURP,1996SLEWB003,NorthernRockies
DEQ BURP,1996SLEWB004,NorthernRockies
DEQ BURP,1996SLEWB005,NorthernXericBasin
DEQ BURP,1996SLEWB006,NorthernXericBasin
DEQ BURP,1996SLEWB007,NorthernXericBasin
DEQ BURP,1996SLEWB008,NorthernXericBasin
DEQ BURP,1996SLEWB009,NorthernXericBasin
DEQ BURP,1996SLEWB010,NorthernXericBasin
DEQ BURP,1996SLEWB011,NorthernRockies
DEQ BURP,1996SLEWB012,NorthernXericBasin
DEQ BURP,1996SLEWB013,NorthernRockies
DEQ BURP,1996SLEWB014,NorthernRockies
DEQ BURP,1996SLEWB015,NorthernRockies
DEQ BURP,1996SLEWB016,NorthernRockies
DEQ BURP,1996SLEWB017,NorthernRockies
DEQ BURP,1996SLEWB018,NorthernRockies
DEQ BURP,1996SLEWB019,NorthernRockies
DEQ BURP,1996SLEWB020,NorthernRockies
DEQ BURP,1996SLEWB021,NorthernRockies
DEQ BURP,1996SLEWB022,NorthernRockies
DEQ BURP,1996SLEWB023,NorthernRockies
DEQ BURP,1996SLEWB024,NorthernXericBasin
DEQ BURP,1996SLEWB025,NorthernRockies
DEQ BURP,1996SLEWB026,NorthernRockies
DEQ BURP,1996SLEWB027,NorthernRockies
DEQ BURP,1996SLEWB028,NorthernRockies
DEQ BURP,1996SLEWB029,NorthernRockies
DEQ BURP,1996SLEWB030,NorthernRockies
DEQ BURP,1996SLEWB031,NorthernRockies
DEQ BURP,1996SLEWB032,NorthernRockies
DEQ BURP,1996SLEWB033,NorthernRockies
DEQ BURP,1996SLEWB034,NorthernRockies
DEQ BURP,1996SLEWB035,NorthernRockies
DEQ BURP,1996SLEWB036,NorthernRockies
DEQ BURP,1996SLEWB037,NorthernRockies
DEQ BURP,1996SLEWB038,NorthernRockies
DEQ BURP,1996SLEWB039,NorthernRockies
DEQ BURP,1996SLEWB040,NorthernRockies
DEQ BURP,1996SLEWB041,NorthernRockies
DEQ BURP,1996SLEWB042,NorthernRockies
DEQ BURP,1996SLEWB043,NorthernRockies
DEQ BURP,1996SLEWB044,NorthernXericBasin
DEQ BURP,1996SLEWB045,NorthernXericBasin
DEQ BURP,1996SLEWC001,NorthernRockies
DEQ BURP,1996SLEWC002,NorthernRockies
DEQ BURP,1996SLEWC003,NorthernRockies
DEQ BURP,1996SLEWC004,NorthernRockies
DEQ BURP,1996SLEWC005,NorthernRockies
DEQ BURP,1996SLEWC006,NorthernRockies
DEQ BURP,1996SLEWC007,NorthernRockies
DEQ BURP,1996SLEWC008,NorthernRockies
DEQ BURP,1996SLEWC009,NorthernRockies
DEQ BURP,1996SLEWC010,NorthernRockies
DEQ BURP,1996SLEWC011,NorthernRockies
DEQ BURP,1996SLEWC012,NorthernRockies
DEQ BURP,1996SLEWC013,NorthernRockies
DEQ BURP,1996SLEWC014,NorthernRockies
DEQ BURP,1996SLEWC015,NorthernRockies
DEQ BURP,1996SLEWC016,NorthernRockies
DEQ BURP,1996SLEWC017,NorthernRockies
DEQ BURP,1996SLEWC018,NorthernRockies
DEQ BURP,1996SLEWC019,NorthernRockies
DEQ BURP,1996SLEWC020,NorthernRockies
DEQ BURP,1996SLEWC021,NorthernRockies
DEQ BURP,1996SLEWC022,NorthernRockies
DEQ BURP,1996SLEWC023,NorthernRockies
DEQ BURP,1996SLEWC024,NorthernRockies
DEQ BURP,1996SLEWC025,NorthernRockies
DEQ BURP,1996SLEWC026,NorthernRockies
DEQ BURP,1996SLEWC027,NorthernRockies
DEQ BURP,1996SLEWC028,NorthernRockies
DEQ BURP,1996SLEWC029,NorthernRockies
DEQ BURP,1996SLEWC030,NorthernRockies
DEQ BURP,1996SLEWZ001,NorthernXericBasin
DEQ BURP,1996SLEWZ002,NorthernXericBasin
DEQ BURP,1996SLEWZ003,NorthernRockies
DEQ BURP,1996SLEWZ004,NorthernXericBasin
DEQ BURP,1996SLEWZ005,NorthernRockies
DEQ BURP,1996SLEWZ006,NorthernXericBasin
DEQ BURP,1996SLEWZ007,NorthernRockies
DEQ BURP,1996SLEWZ008,NorthernRockies
DEQ BURP,1996SLEWZ009,NorthernRockies
DEQ BURP,1996SLEWZ010,NorthernRockies
DEQ BURP,1996SLEWZ011,NorthernXericBasin
DEQ BURP,1996SLEWZ012,NorthernRockies
DEQ BURP,1996SLEWZ013,NorthernRockies
DEQ BURP,1996SPOCA001,NorthernXericBasin
DEQ BURP,1996SPOCA002,NorthernXericBasin
DEQ BURP,1996SPOCA003,NorthernXericBasin
DEQ BURP,1996SPOCA004,NorthernXericBasin
DEQ BURP,1996SPOCA005,NorthernXericBasin
DEQ BURP,1996SPOCA006,NorthernXericBasin
DEQ BURP,1996SPOCA007,NorthernXericBasin
DEQ BURP,1996SPOCA008,NorthernXericBasin
DEQ BURP,1996SPOCA009,NorthernXericBasin
DEQ BURP,1996SPOCA010,NorthernXericBasin
DEQ BURP,1996SPOCA011,NorthernXericBasin
DEQ BURP,1996SPOCA012,NorthernXericBasin
DEQ BURP,1996SPOCA013,NorthernXericBasin
DEQ BURP,1996SPOCA014,NorthernXericBasin
DEQ BURP,1996SPOCA015,NorthernXericBasin
DEQ BURP,1996SPOCA016,NorthernXericBasin
DEQ BURP,1996SPOCA017,SouthernXericBasin
DEQ BURP,1996SPOCA018,NorthernXericBasin
DEQ BURP,1996SPOCA019,NorthernXericBasin
DEQ BURP,1996SPOCA020,NorthernXericBasin
DEQ BURP,1996SPOCA021,SouthernXericBasin
DEQ BURP,1996SPOCA022,NorthernXericBasin
DEQ BURP,1996SPOCA023,NorthernXericBasin
DEQ BURP,1996SPOCA024,NorthernXericBasin
DEQ BURP,1996SPOCA025,NorthernXericBasin
DEQ BURP,1996SPOCA026,NorthernXericBasin
DEQ BURP,1996SPOCA027,SouthernXericBasin
DEQ BURP,1996SPOCA028,SouthernRockies
DEQ BURP,1996SPOCA029,NorthernXericBasin
DEQ BURP,1996SPOCA030,SouthernRockies
DEQ BURP,1996SPOCA031,NorthernXericBasin
DEQ BURP,1996SPOCA032,SouthernRockies
DEQ BURP,1996SPOCA033,SouthernRockies
DEQ BURP,1996SPOCA034,SouthernRockies
DEQ BURP,1996SPOCA035,NorthernXericBasin
DEQ BURP,1996SPOCA036,NorthernXericBasin
DEQ BURP,1996SPOCA037,NorthernRockies
DEQ BURP,1996SPOCA038,NorthernRockies
DEQ BURP,1996SPOCA039,NorthernRockies
DEQ BURP,1996SPOCA040,NorthernRockies
DEQ BURP,1996SPOCA041,NorthernRockies
DEQ BURP,1996SPOCA042,NorthernRockies
DEQ BURP,1996SPOCA043,NorthernRockies
DEQ BURP,1996SPOCA044,NorthernRockies
DEQ BURP,1996SPOCA045,NorthernRockies
DEQ BURP,1996SPOCA046,NorthernRockies
DEQ BURP,1996SPOCA047,NorthernRockies
DEQ BURP,1996SPOCA048,NorthernRockies
DEQ BURP,1996SPOCA049,NorthernRockies
DEQ BURP,1996SPOCA050,NorthernRockies
DEQ BURP,1996SPOCA051,SouthernXericBasin
DEQ BURP,1996SPOCA052,SouthernRockies
DEQ BURP,1996SPOCA053,EasternXericBasin
DEQ BURP,1996SPOCA054,EasternXericBasin
DEQ BURP,1996SPOCA055,SouthernRockies
DEQ BURP,1996SPOCA056,NorthernXericBasin
DEQ BURP,1996SPOCA057,NorthernXericBasin
DEQ BURP,1996SPOCA058,NorthernRockies
DEQ BURP,1996SPOCA059,NorthernRockies
DEQ BURP,1996SPOCA060,NorthernRockies
DEQ BURP,1996SPOCA061,NorthernRockies
DEQ BURP,1996SPOCA062,NorthernXericBasin
DEQ BURP,1996STWFA001,NorthernXericBasin
DEQ BURP,1996STWFA002,NorthernXericBasin
DEQ BURP,1996STWFA003,NorthernXericBasin
DEQ BURP,1996STWFA004,NorthernXericBasin
DEQ BURP,1996STWFA005,NorthernXericBasin
DEQ BURP,1996STWFA006,NorthernXericBasin
DEQ BURP,1996STWFA007,NorthernXericBasin
DEQ BURP,1996STWFA008,NorthernXericBasin
DEQ BURP,1996STWFA009,NorthernXericBasin
DEQ BURP,1996STWFA010,NorthernXericBasin
DEQ BURP,1996STWFA011,NorthernRockies
DEQ BURP,1996STWFA012,NorthernXericBasin
DEQ BURP,1996STWFA013,NorthernXericBasin
DEQ BURP,1996STWFA014,NorthernRockies
DEQ BURP,1996STWFA015,NorthernRockies
DEQ BURP,1996STWFA016,NorthernRockies
DEQ BURP,1996STWFA017,NorthernRockies
DEQ BURP,1996STWFA018,NorthernRockies
DEQ BURP,1996STWFA019,NorthernRockies
DEQ BURP,1996STWFA020,NorthernRockies
DEQ BURP,1996STWFA021,NorthernRockies
DEQ BURP,1996STWFA022,NorthernRockies
DEQ BURP,1996STWFA023,NorthernXericBasin
DEQ BURP,1996STWFA024,NorthernRockies
DEQ BURP,1996STWFA025,NorthernXericBasin
DEQ BURP,1996STWFA026,NorthernXericBasin
DEQ BURP,1996STWFA027,NorthernXericBasin
DEQ BURP,1996STWFA028,NorthernRockies
DEQ BURP,1996STWFA029,NorthernRockies
DEQ BURP,1996STWFA030,NorthernRockies
DEQ BURP,1996STWFA031,NorthernRockies
DEQ BURP,1996STWFA032,NorthernRockies
DEQ BURP,1996STWFA033,NorthernRockies
DEQ BURP,1996STWFA034,NorthernRockies
DEQ BURP,1996STWFA035,NorthernRockies
DEQ BURP,1996STWFA036,NorthernRockies
DEQ BURP,1996STWFA037,NorthernRockies
DEQ BURP,1996STWFA039,NorthernRockies
DEQ BURP,1996STWFA040,NorthernXericBasin
DEQ BURP,1996STWFA040,NorthernXericBasin
DEQ BURP,1996STWFA041,NorthernRockies
DEQ BURP,1996STWFA043,NorthernRockies
DEQ BURP,1996STWFA044,NorthernRockies
DEQ BURP,1996STWFA045,NorthernRockies
DEQ BURP,1996STWFA046,NorthernXericBasin
DEQ BURP,1996STWFA047,NorthernXericBasin
DEQ BURP,1996STWFA048,NorthernRockies
DEQ BURP,1996STWFA049,NorthernRockies
DEQ BURP,1996STWFA050,NorthernRockies
DEQ BURP,1996STWFA051,NorthernRockies
DEQ BURP,1996STWFA052,NorthernXericBasin
DEQ BURP,1996STWFA053,NorthernRockies
DEQ BURP,1996STWFA054,NorthernRockies
DEQ BURP,1996STWFA055,NorthernRockies
DEQ BURP,1996STWFB001,NorthernXericBasin
DEQ BURP,1996STWFB002,NorthernXericBasin
DEQ BURP,1996STWFB003,NorthernXericBasin
DEQ BURP,1996STWFB004,NorthernXericBasin
DEQ BURP,1996STWFB005,NorthernXericBasin
DEQ BURP,1996STWFB006,NorthernRockies
DEQ BURP,1996STWFB007,NorthernRockies
DEQ BURP,1996STWFB008,NorthernXericBasin
DEQ BURP,1996STWFB009,NorthernRockies
DEQ BURP,1996STWFB010,NorthernRockies
DEQ BURP,1996STWFB011,NorthernRockies
DEQ BURP,1996STWFB012,NorthernXericBasin
DEQ BURP,1996STWFB013,NorthernXericBasin
DEQ BURP,1996STWFB014,NorthernXericBasin
DEQ BURP,1996STWFB015,NorthernXericBasin
DEQ BURP,1996STWFB016,NorthernRockies
DEQ BURP,1996STWFB017,NorthernXericBasin
DEQ BURP,1996STWFB018,NorthernXericBasin
DEQ BURP,1996STWFB019,NorthernXericBasin
DEQ BURP,1996STWFB020,NorthernXericBasin
DEQ BURP,1996STWFB021,NorthernXericBasin
DEQ BURP,1996STWFB022,NorthernXericBasin
DEQ BURP,1996STWFB023,NorthernXericBasin
DEQ BURP,1996STWFB024,NorthernXericBasin
DEQ BURP,1996STWFB025,NorthernXericBasin
DEQ BURP,1996STWFB026,NorthernXericBasin
DEQ BURP,1996STWFB027,NorthernRockies
DEQ BURP,1996STWFB028,NorthernRockies
DEQ BURP,1996STWFB029,NorthernXericBasin
DEQ BURP,1996STWFB030,NorthernXericBasin
