BURPID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,Dominant Habitat Type,Instream Cover Score,Instream Cover Scale,Embeddedness (Riffles) Score,Embeddedness (Riffles) Scale,Channel Shape Score,Channel Shape Scale,Disruptive Pressures Score,Disruptive Pressures Scale,Zone Of Influence Score,Zone Of Influence Scale,Pool Substrate Characteristic Score,Pool Substrate Characteristic Scale,Pool Variability Score,Pool Variability Scale,Silt/Sand (? 2.5 mm) - Wet Fines/Wet Total %,Silt/Sand (? 2.5 mm) - Dry Fines/Dry Total %,Silt/Sand (? 2.5 mm) - All Fines/All Total Total %,Silt/Sand/VFP (? 6 mm) - Wet Fines/Wet Total %,Silt/Sand/VFP (? 6 mm) - Dry Fines/Dry Total %,Silt/Sand/VFP (? 6 mm) - All Fines/All Total %
1995SBOIA005,Wickahoney Creek,17050102,Bruneau,Southwest,ID17050102SW007_04,Glide/Pool,7,0 to 20,0,0 to 20,5,0 to 15,4,0 to 10,0,0 to 10,0,0 to 20,6,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA006,Big Jacks Creek,17050102,Bruneau,Southwest,ID17050102SW004_05,Riffle/Run,15,0 to 20,11,0 to 20,12,0 to 15,10,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA007,Marys Creek,17050102,Bruneau,Southwest,ID17050102SW016_04,Riffle/Run,1,0 to 20,6,0 to 20,5,0 to 15,3,0 to 10,2,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA008,Big Jacks Creek,17050102,Bruneau,Southwest,ID17050102SW004_05,Glide/Pool,11,0 to 20,0,0 to 20,7,0 to 15,10,0 to 10,0,0 to 10,18,0 to 20,13,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA009,Blue Creek,17050104,Upper Owyhee,Southwest,ID17050104SW013_03,Glide/Pool,1,0 to 20,0,0 to 20,6,0 to 15,3,0 to 10,0,0 to 10,11,0 to 20,12,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA010,Big Willow Creek,17050122,Payette,Southwest,ID17050122SW017_04,Glide/Pool,15,0 to 20,0,0 to 20,6,0 to 15,8,0 to 10,0,0 to 10,13,0 to 20,17,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA011,Big Willow Creek,17050122,Payette,Southwest,ID17050122SW017_03,Glide/Pool,10,0 to 20,0,0 to 20,9,0 to 15,10,0 to 10,0,0 to 10,7,0 to 20,9,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA012,Indian Creek,17050114,Lower Boise,Southwest,ID17050114SW003b_04,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA013,Beaver Creek,17050123,North Fork Payette,Southwest,ID17050123SW006_02,Riffle/Run,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA014,Round Valley Creek,17050123,North Fork Payette,Southwest,ID17050123SW002_03,Riffle/Run,19,0 to 20,19,0 to 20,13,0 to 15,10,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA015,Round Valley Creek,17050123,North Fork Payette,Southwest,ID17050123SW002_02,Glide/Pool,12,0 to 20,0,0 to 20,6,0 to 15,4,0 to 10,2,0 to 10,1,0 to 20,12,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA016,Round Valley Creek,17050123,North Fork Payette,Southwest,ID17050123SW002_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA017,Squaw Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW007_03,Riffle/Run,15,0 to 20,12,0 to 20,11,0 to 15,8,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA018,Squaw Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW007_03,Riffle/Run,17,0 to 20,12,0 to 20,11,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA019,Poison Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW024_03,Riffle/Run,6,0 to 20,12,0 to 20,7,0 to 15,8,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA020,Willow Creek,17050113,South Fork Boise,Southwest,ID17050113SW002a_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA021,Willow Creek,17050113,South Fork Boise,Southwest,ID17050113SW002b_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA022,Hardtrigger Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW008_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA023,Reynolds Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW009_03,Riffle/Run,12,0 to 20,14,0 to 20,5,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA024,Reynolds Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW009_03,Riffle/Run,10,0 to 20,13,0 to 20,5,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA025,Hazard Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,12,0 to 20,16,0 to 20,11,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA026,Hazard Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,16,0 to 20,10,0 to 20,11,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA027,French Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,13,0 to 20,14,0 to 20,10,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA028,French Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,17,0 to 20,10,0 to 20,11,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA029,Van Wyck Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,16,0 to 20,7,0 to 20,12,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA030,Silver Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,13,0 to 20,10,0 to 20,5,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA031,Van Wyck Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,13,0 to 20,10,0 to 20,10,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA032,Silver Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,17,0 to 20,10,0 to 20,13,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA033,Deer Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,13,0 to 20,8,0 to 20,10,0 to 15,7,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA034,Deer Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,17,0 to 20,13,0 to 20,10,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA035,Poison Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,8,0 to 20,9,0 to 20,7,0 to 15,7,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA036,Poison Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,18,0 to 20,13,0 to 20,10,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA037,Mud Creek,17050123,North Fork Payette,Southwest,ID17050123SW015_02,Glide/Pool,6,0 to 20,0,0 to 20,5,0 to 15,2,0 to 10,0,0 to 10,15,0 to 20,3,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA038,Mud Creek,17050123,North Fork Payette,Southwest,ID17050123SW015_03,Glide/Pool,7,0 to 20,0,0 to 20,4,0 to 15,2,0 to 10,0,0 to 10,15,0 to 20,2,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA039,Sloans Creek,17050123,North Fork Payette,Southwest,ID17050123SW010_02,Riffle/Run,13,0 to 20,7,0 to 20,9,0 to 15,5,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA040,Kennally Creek,17050123,North Fork Payette,Southwest,ID17050123SW010_04,Riffle/Run,16,0 to 20,9,0 to 20,8,0 to 15,3,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA041,Kennally Creek,17050123,North Fork Payette,Southwest,ID17050123SW010_03,Riffle/Run,15,0 to 20,9,0 to 20,10,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA042,Gold Fork River,17050123,North Fork Payette,Southwest,ID17050123SW008_04,Glide/Pool,10,0 to 20,0,0 to 20,11,0 to 15,9,0 to 10,7,0 to 10,16,0 to 20,12,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA043,Fall Creek,17050123,North Fork Payette,Southwest,ID17050123SW017_02a,Riffle/Run,18,0 to 20,11,0 to 20,10,0 to 15,5,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA044,Deep Creek,17050123,North Fork Payette,Southwest,ID17050123SW018_02,Riffle/Run,16,0 to 20,18,0 to 20,7,0 to 15,9,0 to 10,10,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA045,Gold Fork River,17050123,North Fork Payette,Southwest,ID17050123SW008_04,Riffle/Run,17,0 to 20,12,0 to 20,10,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA046,Dead Horse Creek,17050123,North Fork Payette,Southwest,ID17050123SW017_02,Riffle/Run,17,0 to 20,18,0 to 20,10,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA047,Landing Creek,17050123,North Fork Payette,Southwest,ID17050123SW017_02,Riffle/Run,10,0 to 20,9,0 to 20,8,0 to 15,6,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA048,Big Creek,17050123,North Fork Payette,Southwest,ID17050123SW004_03a,Riffle/Run,14,0 to 20,2,0 to 20,8,0 to 15,4,0 to 10,4,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA049,Rock Creek,17050113,South Fork Boise,Southwest,ID17050113SW004_02,Glide/Pool,10,0 to 20,0,0 to 20,5,0 to 15,9,0 to 10,8,0 to 10,8,0 to 20,9,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA050,Trinity Creek,17050113,South Fork Boise,Southwest,ID17050113SW028_04,Riffle/Run,16,0 to 20,12,0 to 20,9,0 to 15,8,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA051,North Fork Trinity Creek,17050113,South Fork Boise,Southwest,ID17050113SW028_02,Riffle/Run,16,0 to 20,15,0 to 20,10,0 to 15,7,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA052,Spring Creek,17050113,South Fork Boise,Southwest,ID17050113SW028_02,Riffle/Run,15,0 to 20,11,0 to 20,7,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA053,South Fork Boise River,17050113,South Fork Boise,Southwest,ID17050113SW013_05,Riffle/Run,17,0 to 20,15,0 to 20,10,0 to 15,5,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA054,Feather River,17050113,South Fork Boise,Southwest,ID17050113SW027_03,Riffle/Run,17,0 to 20,17,0 to 20,NULL,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA055,Bear Creek,17050113,South Fork Boise,Southwest,ID17050113SW027_02,Riffle/Run,17,0 to 20,17,0 to 20,6,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA056,South Fork Boise River,17050113,South Fork Boise,Southwest,ID17050113SW013_05,Riffle/Run,16,0 to 20,12,0 to 20,9,0 to 15,6,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA057,Landing Creek,17050123,North Fork Payette,Southwest,ID17050123SW017_02,Glide/Pool,11,0 to 20,0,0 to 20,11,0 to 15,6,0 to 10,7,0 to 10,5,0 to 20,17,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA058,Deep Creek,17050123,North Fork Payette,Southwest,ID17050123SW018_02,Glide/Pool,16,0 to 20,0,0 to 20,13,0 to 15,8,0 to 10,9,0 to 10,18,0 to 20,17,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA059,Sugar Valley Wash,17050102,Bruneau,Southwest,ID17050102SW008_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA060,Deadman Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW008_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA061,Browns Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW003_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA062,Hot Creek,17050102,Bruneau,Southwest,ID17050102SW010_03,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA063,Sailor Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW006_04,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA064,Wickahoney Creek,17050102,Bruneau,Southwest,ID17050102SW007_02,Glide/Pool,0,0 to 20,0,0 to 20,0,0 to 15,0,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIA065,Grimes Creek,17050112,Boise-Mores,Southwest,ID17050112SW013_03,Riffle/Run,13,0 to 20,13,0 to 20,6,0 to 15,5,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,20.5,NULL,20.5,24.84,NULL,24.84
1995SBOIB001,South Crane Creek,17050124,Weiser,Southwest,ID17050124SW005_03,Riffle/Run,4,0 to 20,11,0 to 20,7,0 to 15,5,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB002,Corder Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW025_03,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB003,Birch Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW021_04,Riffle/Run,13,0 to 20,13,0 to 20,10,0 to 15,9,0 to 10,0,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB004,Pickett Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW016_02,Riffle/Run,17,0 to 20,18,0 to 20,6,0 to 15,8,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB005,Succor Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW003_03,Riffle/Run,9,0 to 20,4,0 to 20,4,0 to 15,5,0 to 10,3,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB006,Succor Creek,17050103,Middle Snake-Succor,Southwest,ID17050103SW003_03,Riffle/Run,9,0 to 20,7,0 to 20,6,0 to 15,6,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB007,Juniper Creek,17050107,Middle Owyhee,Southwest,ID17050107SW012_03,Riffle/Run,16,0 to 20,11,0 to 20,9,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB008,North Fork Owyhee River,17050107,Middle Owyhee,Southwest,ID17050107SW008_05,Riffle/Run,16,0 to 20,16,0 to 20,6,0 to 15,7,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB009,Middle Fork Owyhee River,17050107,Middle Owyhee,Southwest,ID17050107SW005_03,Riffle/Run,1,0 to 20,2,0 to 20,1,0 to 15,1,0 to 10,2,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB010,Deep Creek,17050104,Upper Owyhee,Southwest,ID17050104SW026_05,Riffle/Run,13,0 to 20,11,0 to 20,6,0 to 15,2,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB011,Nickel Creek,17050104,Upper Owyhee,Southwest,ID17050104SW031_02,Glide/Pool,9,0 to 20,0,0 to 20,6,0 to 15,7,0 to 10,6,0 to 10,12,0 to 20,10,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB012,Deep Creek,17050104,Upper Owyhee,Southwest,ID17050104SW026_04,Riffle/Run,12,0 to 20,13,0 to 20,7,0 to 15,4,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB013,Pole Creek,17050104,Upper Owyhee,Southwest,ID17050104SW028_04,Riffle/Run,18,0 to 20,12,0 to 20,7,0 to 15,10,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB014,Pole Creek,17050104,Upper Owyhee,Southwest,ID17050104SW028_04,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB015,Hog Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW008_02,Riffle/Run,4,0 to 20,7,0 to 20,3,0 to 15,8,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB016,Hog Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW008_02,Riffle/Run,7,0 to 20,10,0 to 20,3,0 to 15,9,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB017,Scott Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW006_03,Riffle/Run,8,0 to 20,6,0 to 20,4,0 to 15,10,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB018,Jenkins Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW005_02,Riffle/Run,12,0 to 20,14,0 to 20,6,0 to 15,7,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB019,Minneha Creek,17050112,Boise-Mores,Southwest,ID17050112SW009_02,Riffle/Run,16,0 to 20,15,0 to 20,8,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB020,South Fork Minneha Creek,17050112,Boise-Mores,Southwest,ID17050112SW009_02,Riffle/Run,3,0 to 20,11,0 to 20,3,0 to 15,2,0 to 10,2,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB021,Minneha Creek,17050112,Boise-Mores,Southwest,ID17050112SW009_02,Riffle/Run,13,0 to 20,12,0 to 20,8,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB022,Fawn Creek,17050123,North Fork Payette,Southwest,ID17050123SW001_02,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB023,Fawn Creek,17050123,North Fork Payette,Southwest,ID17050123SW001_02,Riffle/Run,16,0 to 20,17,0 to 20,12,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB024,Little Squaw Creek,17050122,Payette,Southwest,ID17050122SW011_03,Riffle/Run,13,0 to 20,15,0 to 20,12,0 to 15,8,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB025,Rattlesnake Creek,17050113,South Fork Boise,Southwest,ID17050113SW033_03,Riffle/Run,18,0 to 20,17,0 to 20,6,0 to 15,4,0 to 10,6,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB026,Rattlesnake Creek,17050113,South Fork Boise,Southwest,ID17050113SW033_03,Riffle/Run,16,0 to 20,16,0 to 20,6,0 to 15,6,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB027,Rattlesnake Creek,17050113,South Fork Boise,Southwest,ID17050113SW033_03,Riffle/Run,17,0 to 20,17,0 to 20,8,0 to 15,6,0 to 10,5,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB028,Dog Creek,17050113,South Fork Boise,Southwest,ID17050113SW030_02,Riffle/Run,18,0 to 20,18,0 to 20,11,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB029,Green Creek,17050113,South Fork Boise,Southwest,ID17050113SW029_02,Riffle/Run,17,0 to 20,17,0 to 20,10,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB030,Wildhorse River,17050201,Brownlee Reservoir,Southwest,ID17050201SW015_04,Riffle/Run,16,0 to 20,17,0 to 20,0,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB031,Wildhorse River,17050201,Brownlee Reservoir,Southwest,ID17050201SW015_04,NULL,NULL,0 to 20,NULL,0 to 20,NULL,0 to 15,NULL,0 to 10,NULL,0 to 10,NULL,0 to 20,NULL,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB032,West Pine Creek,17050124,Weiser,Southwest,ID17050124SW027_02,Riffle/Run,18,0 to 20,18,0 to 20,10,0 to 15,6,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB033,West Pine Creek,17050124,Weiser,Southwest,ID17050124SW027_03,Riffle/Run,11,0 to 20,16,0 to 20,6,0 to 15,7,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB034,West Pine Creek,17050124,Weiser,Southwest,ID17050124SW027_03,Riffle/Run,12,0 to 20,14,0 to 20,0,0 to 15,5,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB035,Little Weiser River,17050124,Weiser,Southwest,ID17050124SW008_03a,Riffle/Run,12,0 to 20,18,0 to 20,8,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB036,Johnson Creek,17050124,Weiser,Southwest,ID17050124SW022_03,Riffle/Run,16,0 to 20,16,0 to 20,9,0 to 15,9,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB037,Mud Creek,17060210,Little Salmon,Salmon,ID17060210SL008_02,Riffle/Run,9,0 to 20,12,0 to 20,9,0 to 15,8,0 to 10,7,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB038,Fawn Creek,17050123,North Fork Payette,Southwest,ID17050123SW001_02,Riffle/Run,18,0 to 20,17,0 to 20,14,0 to 15,10,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB039,Campbell Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,19,0 to 20,18,0 to 20,14,0 to 15,9,0 to 10,9,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
1995SBOIB040,Duck Creek,17050123,North Fork Payette,Southwest,ID17050123SW007_02,Riffle/Run,3,0 to 20,4,0 to 20,13,0 to 15,7,0 to 10,8,0 to 10,0,0 to 20,0,0 to 20,NULL,NULL,NULL,NULL,NULL,NULL
