MLOC_ID,COMID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,STR_ORDR,GRADIENT,YEAR,REFERENCE,ECO_REG,ECO4NAME,ELEVATION,SITECLASS,LATITUDE,LONGITUDE,METTYP_ID,ACTMET_VALUE
2002SPOCA050,23134847,Haderlie Creek,17040105,Salt,Upper Snake,ID17040105SK003_02j,1,0.035976,2002,Other,Middle Rockies,Partly Forested Mountains,5925,Foothills,43.009798,-111.105004,FSBI(score),20
2002SPOCA051,23136205,Squaw Creek,17040105,Salt,Upper Snake,ID17040105SK002_03a,3,0.019503,2002,Other,Middle Rockies,Partly Forested Mountains,6036,Foothills,43.061663,-111.122124,FSBI(score),100
2002SPOCA052,23133893,Jackknife Creek,17040105,Salt,Upper Snake,ID17040105SK002_03,3,0.009217,2002,Other,Middle Rockies,Partly Forested Mountains,5951,Foothills,43.049417,-111.121421,FSBI(score),65
2002SPOCA053,23135003,Deer Creek,17040105,Salt,Upper Snake,ID17040105SK005_02c,1,0.05059,2002,Other,Middle Rockies,Partly Forested Mountains,6108,Foothills,42.956659,-111.076115,FSBI(score),60
2002SPOCA054,23134173,Stump Creek,17040105,Salt,Upper Snake,ID17040105SK006_04,4,0.00514,2002,Other,Middle Rockies,Partly Forested Mountains,6318,Foothills,42.835597,-111.113302,FSBI(score),50
2002SPOCA055,23134211,Tygee Creek,17040105,Salt,Upper Snake,ID17040105SK007_03,3,0.006912,2002,Other,Middle Rockies,Partly Forested Mountains,6394,Foothills,42.727511,-111.072388,FSBI(score),0
2002SPOCA056,23136247,Smoky Creek,17040105,Salt,Upper Snake,ID17040105SK007_02c,2,0.042715,2002,Other,Middle Rockies,Partly Forested Mountains,6496,Foothills,42.731482,-111.093943,FSBI(score),50
2002SPOCA057,23134309,Crow Creek,17040105,Salt,Upper Snake,ID17040105SK008_04,4,0.000918,2002,Other,Middle Rockies,Partly Forested Mountains,6459,Foothills,42.605048,-111.111749,FSBI(score),15
2002SPOCA058,23134333,Crow Creek,17040105,Salt,Upper Snake,ID17040105SK008_03b,3,0.0181,2002,Other,Middle Rockies,Partly Forested Mountains,6824,Foothills,42.533044,-111.168993,FSBI(score),70
2002SPOCA059,4469983,Stauffer Creek,16010201,Bear Lake,Bear River,ID16010201BR006_02c,2,0.050062,2002,Other,Wyoming Basin,Semiarid Foothills,6400,Mountains,42.420471,-111.474855,FSBI(score),160
2002SPOCA060,4469981,Stauffer Creek,16010201,Bear Lake,Bear River,ID16010201BR006_02d,2,0.032458,2002,Other,Wyoming Basin,Semiarid Foothills,6144,Mountains,42.421674,-111.452333,FSBI(score),150
2002SPOCA061,4469933,Stauffer Creek,16010201,Bear Lake,Bear River,ID16010201BR006_03,3,0.003708,2002,Other,Wyoming Basin,Semiarid Foothills,5902,Mountains,42.439735,-111.415967,FSBI(score),25
2002SPOCA062,7897473,Giraffe Creek,16010102,Central Bear,Bear River,ID16010102BR007_02a,2,0.045314,2002,Other,Wyoming Basin,Partly Forested Mountains,7198,Foothills,42.474517,-111.067205,FSBI(score),70
2002SPOCA063,4469961,Montpelier Creek,16010201,Bear Lake,Bear River,ID16010201BR020_02e,2,0.016857,2002,Other,Middle Rockies,Partly Forested Mountains,6801,Foothills,42.427329,-111.191784,FSBI(score),35
2002SPOCA064,4470413,North Creek,16010201,Bear Lake,Bear River,ID16010201BR010_03,3,0.00614,2002,Other,Wyoming Basin,Semiarid Foothills,5974,Mountains,42.319235,-111.446486,FSBI(score),10
2002SPOCA065,4470215,Emigration Creek,16010201,Bear Lake,Bear River,ID16010201BR010_02b,1,0.055965,2002,Other,Wyoming Basin,Wasatch Montane Zone,6889,Mountains,42.369171,-111.537025,FSBI(score),5
2002SPOCA066,661292,Beaver Creek,16010203,Little Bear-Logan,Bear River,ID16010203BR001_02a,1,0.028456,2002,Other,Wasatch And Uinta Mountains,Wasatch Montane Zone,8008,Mountains,42.043192,-111.542224,FSBI(score),75
2002SPOCA067,4471197,Fish Haven Creek,16010201,Bear Lake,Bear River,ID16010201BR019_02a,2,0.047984,2002,Other,Wyoming Basin,Semiarid Foothills,6607,Mountains,42.045517,-111.448264,FSBI(score),195
2002SPOCA068,4470893,Bloomington Creek,16010201,Bear Lake,Bear River,ID16010201BR014_03a,3,0.054108,2002,Other,Wasatch And Uinta Mountains,Wasatch Montane Zone,6784,Mountains,42.187736,-111.516064,FSBI(score),140
2002SPOCA069,4469909,Dunns Creek,16010201,Bear Lake,Bear River,ID16010201BR002_02d,2,0.041623,2002,Other,Middle Rockies,Semiarid Foothills,6473,Mountains,42.47102,-111.316944,FSBI(score),40
2002SPOCA070,23156576,Inman Creek,17040208,Portneuf,Upper Snake,ID17040208SK023_03b,3,0.062649,2002,Other,Northern Basin and Range,High Elevation Forests and Shrublands,6049,PPBV,42.844704,-112.143331,FSBI(score),150
2002SPOCA071,23156352,North Fork Pocatello Creek,17040208,Portneuf,Upper Snake,ID17040208SK026_02a,1,0.057168,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5567,PPBV,42.907532,-112.322854,FSBI(score),5
2002SPOCA072,23136105,Roberts Creek,17040105,Salt,Upper Snake,ID17040105SK007_02g,1,0.12925,2002,Other,Middle Rockies,Partly Forested Mountains,6578,Foothills,42.711139,-111.097038,FSBI(score),20
2002SPOCV010,23156590,Webb Creek,17040208,Portneuf,Upper Snake,ID17040208SK023_02c,2,0.043834,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5259,PPBV,42.846412,-112.186981,FSBI(score),145
2002SPOCV011,23156796,West Fork Mink Creek,17040208,Portneuf,Upper Snake,ID17040208SK004_02b,2,0.054325,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5325,PPBV,42.724714,-112.426029,FSBI(score),115
2002SPOCV012,23155924,Bell Marsh Creek,17040208,Portneuf,Upper Snake,ID17040208SK008_02a,2,0.059419,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5426,PPBV,42.686833,-112.287649,FSBI(score),165
2002STWFA001,23197570,Pole Camp Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK016_02,2,0.01253,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5902,PPBV,42.227519,-114.394432,FSBI(score),10
2002STWFA003,23196300,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK016_03,3,0.007966,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5896,PPBV,42.220901,-114.366765,FSBI(score),10
2002STWFA004,23196294,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK016_03,3,0.006754,2002,Other,Snake River Basin/high Desert,Semiarid Hills and Low Mountains,5814,PPBV,42.205775,-114.405599,FSBI(score),20
2002STWFA006,23196232,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK012_04,4,0.003646,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5617,PPBV,42.015475,-114.444389,FSBI(score),30
2002STWFA007,23196202,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK011_04,4,0.00126,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5630,PPBV,42.014118,-114.445829,FSBI(score),15
2002STWFA008,23196204,Hot Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK012_03A,3,0.009021,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5620,PPBV,42.015223,-114.444182,FSBI(score),0
2002STWFA009,23196236,Big Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK014_03,3,0.005184,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5663,PPBV,42.047352,-114.424636,FSBI(score),0
2002STWFA010,23196186,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK011_04,4,0.011317,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5430,PPBV,42.024493,-114.51485,FSBI(score),30
2002STWFA012,23196188,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK011_04,4,0.001664,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5482,PPBV,42.014864,-114.509071,FSBI(score),25
2002STWFA013,23196184,Shoshone Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK011_04,4,0.006116,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5433,PPBV,42.004936,-114.535378,FSBI(score),25
2002STWFA014,23199724,Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK009_06,6,0.002045,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5140,PPBV,41.946281,-114.689738,FSBI(score),45
2002STWFA015,23174703,Sublett Creek,17040210,Raft,Upper Snake,ID17040210SK021_03,3,0.01129,2002,Other,Northern Basin and Range,High Elevation Forests and Shrublands,5410,PPBV,42.325771,-113.012358,FSBI(score),0
2002STWFA016,24491096,Mcmullen Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK015_02,2,0.060714,2002,Other,Snake River Basin/high Desert,Semiarid Hills and Low Mountains,5535,PPBV,42.299664,-114.405946,FSBI(score),40
2002STWFA018,24491166,Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_04,4,0.02643,2002,Other,Snake River Basin/high Desert,Semiarid Hills and Low Mountains,4787,PPBV,42.300433,-114.254484,FSBI(score),115
2002STWFA019,23184967,Goose Creek,17040211,Goose,Upper Snake,ID17040211SK008_04,4,0.012363,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5700,PPBV,41.995268,-114.249099,FSBI(score),80
2002STWFA020,23196336,Cottonwood Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK015_02,2,0.010884,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5991,PPBV,42.095604,-114.343707,FSBI(score),20
2002STWFA022,23196338,Cottonwood Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK015_02,2,0.02868,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,6175,PPBV,42.13252,-114.334964,FSBI(score),70
2002STWFA023,23196338,Cottonwood Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK015_02,2,0.02868,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,6175,PPBV,42.13252,-114.334964,FSBI(score),15
2002STWFA024,23196252,Big Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK014_02,2,0.015618,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,6093,PPBV,42.076846,-114.323162,FSBI(score),5
2002STWFA025,23196112,China Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK008_03,3,0.016262,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5092,PPBV,42.059313,-114.774486,FSBI(score),5
2002STWFA026,23198222,UNT to China Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK008_02,1,0.036052,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5653,PPBV,42.025967,-114.825515,FSBI(score),0
2002STWFA027,23199020,China Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK008_02,2,0.02317,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5440,PPBV,42.036826,-114.81587,FSBI(score),0
2002STWFA028,23196164,North Fork Salmon Falls Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK010_02,1,0.034608,2002,Other,Snake River Basin/high Desert,Semiarid Uplands,6499,PPBV,42.019472,-114.881402,FSBI(score),50
2002STWFA030,23198232,Rocky Canyon Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK010_02,1,0.045461,2002,Other,Snake River Basin/high Desert,Semiarid Uplands,6519,PPBV,42.021802,-114.88286,FSBI(score),45
2002STWFA031,24493714,Harrington Fork,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_02,2,0.059135,2002,Reference,Snake River Basin/high Desert,Semiarid Hills and Low Mountains,4754,PPBV,42.300581,-114.253077,FSBI(score),40
2002STWFA032,24491182,Third Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_03,3,0.039613,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5174,PPBV,42.253594,-114.249592,FSBI(score),110
2002STWFA033,24491170,Fourth Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_03,3,0.037765,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,5174,PPBV,42.254238,-114.250247,FSBI(score),45
2002STWFA034,24491178,Fourth Fork Rock Creek,17040212,Upper Snake-Rock,Upper Snake,ID17040212SK018_02,1,0.042248,2002,Other,Northern Basin and Range,High Elevation Forests and Shrublands,6499,PPBV,42.210282,-114.28453,FSBI(score),115
2002STWFA045,23251577,Big Wood River,17040219,Big Wood,Upper Snake,ID17040219SK018_03,3,0.015165,2002,Other,Northern Rockies,Southern Forested Mountains,7185,Mountains,43.856309,-114.646825,FSBI(score),165
2002STWFA048,23252105,Greenhorn Creek,17040219,Big Wood,Upper Snake,ID17040219SK025_02,2,0.049881,2002,Other,Northern Rockies,Dry Partly Wooded Mountains,6138,Mountains,43.58804,-114.433392,FSBI(score),115
2002STWFA049,23252067,Quigley Creek,17040219,Big Wood,Upper Snake,ID17040219SK019_02,2,0.032113,2002,Stress,Northern Rockies,Dry Partly Wooded Mountains,5948,Mountains,43.559042,-114.206714,FSBI(score),25
2002STWFA051,23252059,Quigley Creek,17040219,Big Wood,Upper Snake,ID17040219SK008_02,2,0.021243,2002,Stress,Northern Rockies,Foothill Shrublands-Grasslands,5653,PPBV,43.54205,-114.248035,FSBI(score),55
2002STWFA052,23253245,Bullion Gulch Creek,17040219,Big Wood,Upper Snake,ID17040219SK027_02,1,0.058905,2002,Other,Northern Rockies,Foothill Shrublands-Grasslands,5981,PPBV,43.491896,-114.397963,FSBI(score),50
2002STWFA055,23284427,Jarbidge River,17050102,Bruneau,Southwest,ID17050102SW021_04,4,0.00511,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5072,PPBV,42.051801,-115.391189,FSBI(score),85
2002STWFA057,23195976,House Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK005_03,3,0.019606,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5266,PPBV,42.196144,-114.922623,FSBI(score),55
2002STWFA058,947040083,Cedar Creek Reservoir,17040213,Salmon Falls,Upper Snake,ID17040213SK004_0L,3,0.00001,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5226,PPBV,42.198749,-114.906503,FSBI(score),65
2002STWFA059,23196034,Cedar Creek,17040213,Salmon Falls,Upper Snake,ID17040213SK006_02,2,0.038019,2002,Other,Snake River Basin/high Desert,Semiarid Uplands,6621,PPBV,42.101815,-114.90067,FSBI(score),40
2002STWFA060,23184931,Trout Creek,17040211,Goose,Upper Snake,ID17040211SK007_02,2,0.019152,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,6024,PPBV,42.051536,-114.173847,FSBI(score),5
2002STWFV007,23284427,Jarbidge River,17050102,Bruneau,Southwest,ID17050102SW021_04,4,0.00511,2002,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,5010,PPBV,42.061394,-115.397006,FSBI(score),100
2002STWFV008,23185009,Goose Creek,17040211,Goose,Upper Snake,ID17040211SK008_03,3,0.017453,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,6161,PPBV,42.081989,-114.263197,FSBI(score),60
2002STWFV009,23184931,Trout Creek,17040211,Goose,Upper Snake,ID17040211SK007_02,2,0.019152,2002,Other,Northern Basin and Range,Semiarid Hills and Low Mountains,6007,PPBV,42.054813,-114.174787,FSBI(score),30
2003SBOIA001,23316820,Deep Creek,17050104,Upper Owyhee,Southwest,ID17050104SW026_05,5,0.00001,2003,Other,Snake River Basin/high Desert,Dissected High Lava Plateau,4754,PPBV,42.387054,-116.652856,FSBI(score),0
2003SBOIA002,23275696,Little Canyon Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW012_03,3,0.039029,2003,Reference,Snake River Basin/high Desert,Semiarid Foothills,4718,PPBV,43.140734,-115.299554,FSBI(score),65
2003SBOIA004,23569369,Indian Creek,17060210,Little Salmon,Salmon,ID17060210SL001_02a,1,0.140912,2003,Reference,Columbia Plateau,Canyons and Dissected Uplands,2700,Foothills,45.280909,-116.352955,FSBI(score),120
2003SBOIA006,23569273,Squaw Creek,17060210,Little Salmon,Salmon,ID17060210SL001_03,3,0.07793,2003,Other,Columbia Plateau,Canyons and Dissected Uplands,3232,Foothills,45.423169,-116.394907,FSBI(score),170
2003SBOIA007,23360745,Trout Creek,17050108,Jordan,Southwest,ID17050108SW019_03,3,0.012736,2003,Other,Snake River Basin/high Desert,Owyhee Uplands and Canyons,4544,PPBV,42.964551,-116.9697,FSBI(score),50
2003SBOIA010,23360559,Rock Creek,17050108,Jordan,Southwest,ID17050108SW013_03,3,0.003651,2003,Other,Snake River Basin/high Desert,Owyhee Uplands and Canyons,5446,PPBV,42.725581,-116.549828,FSBI(score),0
2003SBOIA016,23275730,Cold Springs Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW014_03,3,0.023458,2003,Other,Snake River Basin/high Desert,Semiarid Foothills,3967,PPBV,43.13828,-115.357084,FSBI(score),105
2003SBOIA017,23275850,Long Tom Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW024_03,3,0.021108,2003,Other,Snake River Basin/high Desert,Foothill Shrublands-Grasslands,4357,PPBV,43.283805,-115.581509,FSBI(score),15
2003SBOIA019,23275638,King Hill Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW010_03,3,0.021778,2003,Reference,Snake River Basin/high Desert,Mountain Home Uplands,2641,PPBV,43.033689,-115.252922,FSBI(score),10
2003SBOIA020,23386459,Lime Creek,17050113,South Fork Boise,Southwest,ID17050113SW010_05,5,0.021292,2003,Other,Snake River Basin/high Desert,Southern Forested Mountains,4206,Mountains,43.417926,-115.277423,FSBI(score),115
2003SBOIA021,24193248,Middle Brownlee Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW014_02,2,0.062083,2003,Other,Blue Mountains,Continental Zone Foothills,3967,Foothills,44.705638,-116.904783,FSBI(score),100
2003SBOIA022,24159353,Middle Fork Big Pine Creek,17050120,South Fork Payette,Southwest,ID17050120SW021_02,2,0.067776,2003,Other,Northern Rockies,Southern Forested Mountains,4055,Mountains,44.097527,-115.756279,FSBI(score),200
2003SBOIA023,24166996,Big Willow Creek,17050122,Payette,Southwest,ID17050122SW017_03,3,0.019365,2003,Other,Snake River Basin/high Desert,Semiarid Foothills,3235,PPBV,44.098467,-116.448117,FSBI(score),70
2003SBOIA024,23283587,Little Jacks Creek,17050102,Bruneau,Southwest,ID17050102SW003_04,4,0.01456,2003,Other,Snake River Basin/high Desert,Unwooded Alkaline Foothills,3556,PPBV,42.729919,-116.103956,FSBI(score),30
2003SBOIA025,24177647,Twentymile Creek,17050123,North Fork Payette,Southwest,ID17050123SW020_02,2,0.036661,2003,Reference,Northern Rockies,Southern Forested Mountains,5899,Mountains,45.131838,-115.963863,FSBI(score),145
2003SBOIA027,23569225,Hazard Creek,17060210,Little Salmon,Salmon,ID17060210SL014_03,3,0.062582,2003,Other,Northern Rockies,Southern Forested Mountains,3333,Mountains,45.182991,-116.282536,FSBI(score),125
2003SBOIA028,23386473,Lime Creek,17050113,South Fork Boise,Southwest,ID17050113SW010_04,4,0.00001,2003,Other,Northern Rockies,Southern Forested Mountains,4990,Mountains,43.424596,-115.187742,FSBI(score),65
2003SBOIA029,24166784,Second Fork Squaw Creek,17050122,Payette,Southwest,ID17050122SW014_03,3,0.021364,2003,Other,Snake River Basin/high Desert,Semiarid Foothills,3914,PPBV,44.346845,-116.239382,FSBI(score),140
2003SBOIA031,23568975,Little Salmon River,17060210,Little Salmon,Salmon,ID17060210SL001_05,5,0.016138,2003,Other,Northern Rockies,Wallowas/Seven Devils Mountains,3222,Foothills,45.173257,-116.303053,FSBI(score),100
2003SBOIA032,23569193,Hard Creek,17060210,Little Salmon,Salmon,ID17060210SL015_03,3,0.044185,2003,Other,Northern Rockies,Southern Forested Mountains,3248,Mountains,45.182416,-116.283689,FSBI(score),75
2003SBOIA034,23275680,Little Canyon Creek,17050101,C. J. Strike Reservoir,Southwest,ID17050101SW012_03a,3,0.005537,2003,Stress,Snake River Basin/high Desert,Mountain Home Uplands,2566,PPBV,42.95258,-115.303278,FSBI(score),15
2003SBOIA035,24159079,Warm Springs Creek,17050120,South Fork Payette,Southwest,ID17050120SW016_02,2,0.034076,2003,Other,Northern Rockies,Southern Forested Mountains,5568,Mountains,44.310461,-115.608624,FSBI(score),115
2003SBOIA039,23360681,Jordan Creek,17050108,Jordan,Southwest,ID17050108SW004_03,3,0.012343,2003,Other,Snake River Basin/high Desert,Owyhee Uplands and Canyons,4843,PPBV,42.933547,-116.878119,FSBI(score),20
2003SBOIA040,23360979,Flint Creek,17050108,Jordan,Southwest,ID17050108SW017_03,3,0.024133,2003,Other,Snake River Basin/high Desert,Owyhee Uplands and Canyons,4885,PPBV,42.893079,-116.806439,FSBI(score),80
2003SBOIA041,23360483,Josephine Creek,17050108,Jordan,Southwest,ID17050108SW012_04,4,0.011106,2003,Other,Snake River Basin/high Desert,Owyhee Uplands and Canyons,5003,PPBV,42.810852,-116.684764,FSBI(score),0
2003SBOIA042,23360525,Rock Creek,17050108,Jordan,Southwest,ID17050108SW010_04,4,0.006327,2003,Other,Snake River Basin/high Desert,Owyhee Uplands and Canyons,5000,PPBV,42.811339,-116.684235,FSBI(score),0
2003SBOIA045,23360701,Jordan Creek,17050108,Jordan,Southwest,ID17050108SW004_03,3,0.019649,2003,Other,Snake River Basin/high Desert,Semiarid Uplands,5604,PPBV,43.02512,-116.809968,FSBI(score),100
2003SBOIA046,23360339,Williams Creek,17050108,Jordan,Southwest,ID17050108SW003_02,2,0.028119,2003,Stress,Snake River Basin/high Desert,Owyhee Uplands and Canyons,4869,PPBV,42.836428,-116.933442,FSBI(score),95
