"","siteid","sitename","stream","source","lat","long","comid","au","order","georef_ID305b_cycle","georef_notes","sed_tmdl","siteclass","l4_code","l4_name","deq_region","blm_ecoregion","basin","huc4code","huc4name","source_sitetype","AIM_OE_model","AIM_Evaluation_ID"
"3735","1998SBOIA041","1998SBOIA041","Lost Man Creek","DEQ BURP",43.75426,-115.429971,23378176,"ID17050111SW001_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3736","1998SBOIA042","1998SBOIA042","Rabbit Creek","DEQ BURP",43.821634,-115.693697,23377624,"ID17050111SW015_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3737","1998SBOIA043","1998SBOIA043","North Fork Rabbit Creek","DEQ BURP",43.832536,-115.6926,23378036,"ID17050111SW015_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3738","1998SBOIA044","1998SBOIA044","Scriver Creek","DEQ BURP",44.187445,-116.000019,24164287,"ID17050121SW010_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050121,"Middle Fork Payette","Other",NA,NA
"3739","1998SBOIA045","1998SBOIA045","Big Willow Creek","DEQ BURP",44.051079,-116.570553,24166966,"ID17050122SW017_03","3","2022",NA,"N","PPBV","12j","Unwooded Alkaline Foothills","BOI","NorthernXericBasin","Southwest",17050122,"Payette","Other",NA,NA
"3740","1998SBOIA046","1998SBOIA046","Big Willow Creek","DEQ BURP",44.095122,-116.453509,24166996,"ID17050122SW017_03","3","2022",NA,"N","PPBV","12f","Semiarid Foothills","BOI","NorthernXericBasin","Southwest",17050122,"Payette","Other",NA,NA
"3741","1998SBOIA047","1998SBOIA047","French Creek","DEQ BURP",43.752207,-115.696569,23377652,"ID17050111SW017_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Stress",NA,NA
"3742","1998SBOIA048","1998SBOIA048","Meadow Creek","DEQ BURP",43.780267,-115.672646,23377646,"ID17050111SW016_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Stress",NA,NA
"3743","1998SBOIA049","1998SBOIA049","Hungarian Creek","DEQ BURP",43.833599,-115.587169,23378010,"ID17050111SW010_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3744","1998SBOIA050","1998SBOIA050","Hungarian Creek","DEQ BURP",43.817824,-115.534476,23378326,"ID17050111SW010_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3745","1998SBOIA051","1998SBOIA051","Wood Creek","DEQ BURP",43.854736,-115.59262,23378530,"ID17050111SW014_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3746","1998SBOIA052","1998SBOIA052","Cow Creek","DEQ BURP",43.361669,-115.551637,23387831,"ID17050113SW004_02","2","2022",NA,"N","PPBV","16f","Foothill Shrublands-Grasslands","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Stress",NA,NA
"3747","1998SBOIA053","1998SBOIA053","Rough Creek","DEQ BURP",43.358003,-115.53908,23387829,"ID17050113SW004_02","1","2022",NA,"N","PPBV","16f","Foothill Shrublands-Grasslands","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Reference",NA,NA
"3748","1998SBOIA054","1998SBOIA054","Dixie Creek","DEQ BURP",43.32968,-115.472399,23388021,"ID17050113SW004_03","3","2022",NA,"N","PPBV","16f","Foothill Shrublands-Grasslands","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3749","1998SBOIA055","1998SBOIA055","Hunter Creek","DEQ BURP",43.393327,-115.136605,23386499,"ID17050113SW011_02","1","2022",NA,"N","PPBV","16f","Foothill Shrublands-Grasslands","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3750","1998SBOIA056","1998SBOIA056","Hunter Creek","DEQ BURP",43.439381,-115.138752,23386489,"ID17050113SW011_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3751","1998SBOIA057","1998SBOIA057","Middle Fork Lime Creek","DEQ BURP",43.454373,-115.124189,23386541,"ID17050113SW010_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Reference",NA,NA
"3752","1998SBOIA058","1998SBOIA058","South Fork Lime Creek","DEQ BURP",43.444339,-115.133605,23386503,"ID17050113SW011_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3753","1998SBOIA059","1998SBOIA059","Lime Creek","DEQ BURP",43.421919,-115.190284,23386471,"ID17050113SW010_04","4","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3754","1998SBOIA060","1998SBOIA060","Trail Creek","DEQ BURP",43.424758,-115.190846,23389363,"ID17050113SW010_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","",NA,NA
"3755","1998SBOIA061","1998SBOIA061","Buckhorn Creek","DEQ BURP",43.528399,-115.13399,23389811,"ID17050113SW010_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3756","1998SBOIA062","1998SBOIA062","Lime Creek","DEQ BURP",43.418729,-115.27564,23386459,"ID17050113SW010_05","5","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3757","1998SBOIA063","1998SBOIA063","Rice Creek","DEQ BURP",44.535594,-115.632201,23552012,"ID17060208SL018_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other",NA,NA
"3758","1998SBOIA064","1998SBOIA064","Rice Creek","DEQ BURP",44.560357,-115.676121,23552008,"ID17060208SL018_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other",NA,NA
"3759","1998SBOIA065","1998SBOIA065","Tyndall Creek","DEQ BURP",44.576276,-115.697903,23552084,"ID17060208SL010_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Reference",NA,NA
"3760","1998SBOIA066","1998SBOIA066","Trail Creek","DEQ BURP",44.630205,-115.7717,23553594,"ID17060208SL017_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other",NA,NA
"3761","1998SBOIA067","1998SBOIA067","Trail Creek","DEQ BURP",44.633267,-115.72338,23553584,"ID17060208SL017_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other",NA,NA
"3762","1998SBOIA068","1998SBOIA068","Johnson Creek","DEQ BURP",44.78584,-115.526175,23551624,"ID17060208SL025_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other",NA,NA
"3763","1998SBOIA069","1998SBOIA069","Johnson Creek","DEQ BURP",44.954519,-115.497564,23551584,"ID17060208SL025_04","4","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Salmon",17060208,"South Fork Salmon","Other",NA,NA
"3764","1998SBOIA070","1998SBOIA070","Bear River","DEQ BURP",43.946369,-115.446998,23377528,"ID17050111SW012_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3765","1998SBOIA071","1998SBOIA071","Bear River","DEQ BURP",43.893071,-115.488647,23377518,"ID17050111SW012_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3766","1998SBOIA072","1998SBOIA072","Lamar Creek","DEQ BURP",43.946932,-115.644926,23378286,"ID17050111SW014_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Reference",NA,NA
"3767","1998SBOIA073","1998SBOIA073","Grimes Creek","DEQ BURP",43.943302,-115.865917,23382473,"ID17050112SW013_04","4","2022",NA,"Y","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050112,"Boise-Mores","Other",NA,NA
"3768","1998SBOIA074","1998SBOIA074","Grimes Creek","DEQ BURP",43.849989,-115.929242,23382453,"ID17050112SW013_05","5","2022",NA,"Y","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050112,"Boise-Mores","Other",NA,NA
"3769","1998SBOIA075","1998SBOIA075","Grimes Creek","DEQ BURP",43.72691,-115.953929,23382427,"ID17050112SW013_05","5","2022",NA,"Y","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050112,"Boise-Mores","Other",NA,NA
"3770","1998SBOIA076","1998SBOIA076","Lightning Creek","DEQ BURP",44.184252,-115.920113,24164321,"ID17050121SW003_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050121,"Middle Fork Payette","Other",NA,NA
"3771","1998SBOIA077","1998SBOIA077","Lightning Creek","DEQ BURP",44.184784,-115.894181,24164321,"ID17050121SW003_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050121,"Middle Fork Payette","Reference",NA,NA
"3772","1998SBOIA078","1998SBOIA078","Pikes Fork","DEQ BURP",43.972621,-115.561383,23377780,"ID17050111SW014_03","3","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3773","1998SBOIA079","1998SBOIA079","Pikes Fork","DEQ BURP",43.990574,-115.52332,23378460,"ID17050111SW014_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3774","1998SBOIA080","1998SBOIA080","Banner Creek","DEQ BURP",43.98733,-115.546356,23377756,"ID17050111SW014_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3775","1998SBOIA081","1998SBOIA081","Beaver Creek","DEQ BURP",43.969543,-115.608637,23377792,"ID17050111SW014_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3776","1998SBOIB001","1998SBOIB001","Corder Creek","DEQ BURP",43.085781,-116.133385,23301088,"ID17050103SW025_03","3","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050103,"Middle Snake-Succor","",NA,NA
"3777","1998SBOIB002","1998SBOIB002","Browns Creek","DEQ BURP",42.885509,-115.568763,23275254,"ID17050101SW003_04","4","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050101,"C. J. Strike Reservoir","",NA,NA
"3778","1998SBOIB003","1998SBOIB003","Sailor Creek","DEQ BURP",42.845303,-115.420085,23275368,"ID17050101SW006_04","4","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050101,"C. J. Strike Reservoir","",NA,NA
"3779","1998SBOIB004","1998SBOIB004","Deadman Creek","DEQ BURP",42.781364,-115.231296,23275528,"ID17050101SW008_03","3","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050101,"C. J. Strike Reservoir","",NA,NA
"3780","1998SBOIB005","1998SBOIB005","Blacks Creek","DEQ BURP",43.456627,-116.117279,23399021,"ID17050114SW009_03","3","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050114,"Lower Boise","Stress",NA,NA
"3781","1998SBOIB006","1998SBOIB006","Blacks Creek","DEQ BURP",43.482286,-115.973166,23399033,"ID17050114SW009_02","2","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050114,"Lower Boise","Other",NA,NA
"3782","1998SBOIB007","1998SBOIB007","Fivemile Creek","DEQ BURP",43.532776,-116.166339,23398723,"ID17050114SW010_02","2","2022",NA,"N","PPBV","12h","Mountain Home Uplands","BOI","NorthernXericBasin","Southwest",17050114,"Lower Boise","",NA,NA
"3783","1998SBOIB008","1998SBOIB008","Jordan Creek","DEQ BURP",42.874044,-116.955416,23360329,"ID17050108SW001_05","5","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"3784","1998SBOIB009","1998SBOIB009","Louse Creek","DEQ BURP",42.934697,-116.868169,23360665,"ID17050108SW018_03","3","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","Other",NA,NA
"3785","1998SBOIB010","1998SBOIB010","Jordan Creek","DEQ BURP",42.914987,-116.856633,23360659,"ID17050108SW004_04","4","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","",NA,NA
"3786","1998SBOIB011","1998SBOIB011","Rock Creek","DEQ BURP",42.73005,-116.550218,23360557,"ID17050108SW013_03","3","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","Other",NA,NA
"3787","1998SBOIB012","1998SBOIB012","Rock Creek","DEQ BURP",42.650438,-116.558721,23360581,"ID17050108SW013_03","3","2022",NA,"N","PPBV","80a","Dissected High Lava Plateau","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","Other",NA,NA
"3788","1998SBOIB013","1998SBOIB013","Cow Creek","DEQ BURP",43.090173,-116.971848,23360871,"ID17050108SW021_04","4","2022",NA,"N","PPBV","80f","Owyhee Uplands and Canyons","BOI","NorthernXericBasin","Southwest",17050108,"Jordan","Other",NA,NA
"3789","1998SBOIB014","1998SBOIB014","Lincoln Creek","DEQ BURP",43.628591,-115.261081,23389881,"ID17050113SW027_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Stress",NA,NA
"3790","1998SBOIB015","1998SBOIB015","Lincoln Creek","DEQ BURP",43.649388,-115.287952,23389881,"ID17050113SW027_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Stress",NA,NA
"3791","1998SBOIB016","1998SBOIB016","Little Cayuse Creek","DEQ BURP",43.64256,-115.232732,23387559,"ID17050113SW027_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050113,"South Fork Boise","Other",NA,NA
"3792","1998SBOIB017","1998SBOIB017","Montezuma Creek","DEQ BURP",43.796698,-115.118219,23378618,"ID17050111SW001_02b","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3793","1998SBOIB018","1998SBOIB018","Trail Creek","DEQ BURP",43.754666,-115.140913,23378360,"ID17050111SW004_02","1","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050111,"North and Middle Forks Boise","Other",NA,NA
"3794","1998SBOIB019","1998SBOIB019","Pony Creek","DEQ BURP",43.29766,-115.559365,23276196,"ID17050101SW024_02","1","2022",NA,"N","PPBV","12f","Semiarid Foothills","BOI","NorthernXericBasin","Southwest",17050101,"C. J. Strike Reservoir","Other",NA,NA
"3795","1998SBOIB020","1998SBOIB020","Bissel Creek","DEQ BURP",43.932567,-116.571731,24166864,"ID17050122SW015_03","3","2022",NA,"N","PPBV","12j","Unwooded Alkaline Foothills","BOI","NorthernXericBasin","Southwest",17050122,"Payette","",NA,NA
"3796","1998SBOIB021","1998SBOIB021","Warm Springs Creek","DEQ BURP",44.351867,-117.073241,24193400,"ID17050201SW007_02","2","2022",NA,"Y","PPBV","12a","Treasure Valley","BOI","NorthernXericBasin","Southwest",17050201,"Brownlee Reservoir","Other",NA,NA
"3797","1998SBOIB022","1998SBOIB022","Cove Creek","DEQ BURP",44.260272,-116.682227,24184838,"ID17050124SW002_02","2","2022",NA,"N","PPBV","12f","Semiarid Foothills","BOI","NorthernXericBasin","Southwest",17050124,"Weiser","",NA,NA
"3798","1998SBOIB023","1998SBOIB023","Cove Creek","DEQ BURP",44.218419,-116.747286,24184826,"ID17050124SW002_02","2","2022",NA,"N","PPBV","12j","Unwooded Alkaline Foothills","BOI","NorthernXericBasin","Southwest",17050124,"Weiser","Other",NA,NA
"3799","1998SBOIB024","1998SBOIB024","South Crane Creek","DEQ BURP",44.334502,-116.552548,24183942,"ID17050124SW005_04","4","2022",NA,"N","PPBV","12f","Semiarid Foothills","BOI","NorthernXericBasin","Southwest",17050124,"Weiser","Other",NA,NA
"3800","1998SBOIB025","1998SBOIB025","South Crane Creek","DEQ BURP",44.288355,-116.576943,24183950,"ID17050124SW005_03","3","2022",NA,"N","PPBV","12f","Semiarid Foothills","BOI","NorthernXericBasin","Southwest",17050124,"Weiser","",NA,NA
"3801","1998SBOIB026","1998SBOIB026","Warm Springs Creek","DEQ BURP",44.289299,-117.053667,24193394,"ID17050201SW007_03","3","2022",NA,"Y","PPBV","12a","Treasure Valley","BOI","NorthernXericBasin","Southwest",17050201,"Brownlee Reservoir","Other",NA,NA
"3802","1998SBOIB027","1998SBOIB027","Mann Creek","DEQ BURP",44.322028,-116.865692,24184740,"ID17050124SW030_03","3","2022",NA,"N","PPBV","12j","Unwooded Alkaline Foothills","BOI","NorthernXericBasin","Southwest",17050124,"Weiser","Other",NA,NA
"3803","1998SBOIB028","1998SBOIB028","Mann Creek","DEQ BURP",44.243334,-116.868223,24184720,"ID17050124SW030_03","3","2022",NA,"N","PPBV","12a","Treasure Valley","BOI","NorthernXericBasin","Southwest",17050124,"Weiser","Other",NA,NA
"3804","1998SBOIB029","1998SBOIB029","Mud Creek","DEQ BURP",44.789552,-116.12239,24177603,"ID17050123SW015_03","3","2022",NA,"Y","Mountains","16g","High Glacial Drift-Filled Valleys","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Stress",NA,NA
"3805","1998SBOIB030","1998SBOIB030","Mud Creek","DEQ BURP",44.829112,-116.100257,24177609,"ID17050123SW015_02","2","2022",NA,"Y","Mountains","16g","High Glacial Drift-Filled Valleys","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Stress",NA,NA
"3806","1998SBOIB031","1998SBOIB031","Dead Horse Creek","DEQ BURP",44.980859,-116.075842,24177791,"ID17050123SW017_02","2","2022",NA,"N","Mountains","16g","High Glacial Drift-Filled Valleys","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Other",NA,NA
"3807","1998SBOIB032","1998SBOIB032","Gold Fork Canal","DEQ BURP",44.683584,-116.001908,24178233,"ID17050123SW008_05","5","2022",NA,"N","Mountains","16g","High Glacial Drift-Filled Valleys","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Other",NA,NA
"3808","1998SBOIB033","1998SBOIB033","Pearl Creek","DEQ BURP",45.09875,-116.034827,24177699,"ID17050123SW018_02","2","2022",NA,"N","Mountains","16k","Southern Forested Mountains","BOI","NorthernRockies","Southwest",17050123,"North Fork Payette","Other",NA,NA
